"collection"	"corpus"	"child"	"sex"	"age"	"transcript_id"	"utterance"	"words"	"id"
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"I'm Deborah"	3	5713
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7530	"gillygawk"	1	5714
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"I will"	2	5715
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"he he made this picture"	5	5716
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7501	"hey"	1	5717
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7528	"xxx"	1	5718
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7530	"xxx"	1	5719
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"yeah"	1	5720
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"xxx"	1	5721
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7528	"yeah"	1	5722
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"we'll need big xxx blankets"	6	5723
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"and do you know how we say more milk please"	10	5724
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7530	"hey"	1	5725
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"yeah"	1	5726
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"guess"	1	5727
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7530	"xxx"	1	5728
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"that why she wants to rest"	6	5729
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7529	"most of the time I said"	6	5730
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7528	"xxx"	1	5731
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"he had two packs of gum if I went to Santa_Barbara and xxx"	14	5732
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"we will"	2	5733
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"here ah"	2	5734
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"yeah"	1	5735
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"yeah"	1	5736
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"did you eat lunch"	4	5737
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"where"	1	5738
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"I know"	2	5739
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"air"	1	5740
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"she always she always stays up all night"	8	5741
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7529	"and Mommy you will let me when I get hurt"	10	5742
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"yeah"	1	5743
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"this is my"	3	5744
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"xxx"	1	5745
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"xxx"	1	5746
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"have all these babies"	4	5747
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"more gilk geez"	3	5748
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"Dwww he didn't"	4	5749
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7528	"xxx"	1	5750
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"gun xxx"	2	5751
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"you're not allowed to hit"	6	5752
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"one"	1	5753
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"xxx"	1	5754
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"she never takes a rest"	5	5755
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.5	7503	"xxx"	1	5756
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7528	"ges"	1	5757
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"he he or she"	4	5758
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"brilliant"	1	5759
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"let's xxx"	3	5760
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7529	"cry"	1	5761
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"seems to go here"	4	5762
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"xxx"	1	5763
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"this is a xxx"	4	5764
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"oh he's not out of the water"	8	5765
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"scribble"	1	5766
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.5	7503	"xxx"	1	5767
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"two"	1	5768
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"xxx"	1	5769
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"hey"	1	5770
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"this stick"	2	5771
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"three"	1	5772
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"scrabble didn't he"	4	5773
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"not kicking"	2	5774
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"four"	1	5775
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"where's the"	3	5776
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"xxx"	1	5777
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"five"	1	5778
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"yes"	1	5779
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"what did you eat lunch"	5	5780
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"I I'm getting ready to shoot you guys"	9	5781
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"six"	1	5782
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"no"	1	5783
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"is this the sea"	4	5784
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"mhm"	1	5785
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"I might have to feed my babies their medicine"	9	5786
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"and no fighting"	3	5787
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"seven"	1	5788
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"yeah"	1	5789
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.6	7526	"why do you take a picture of me like"	9	5790
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"eight"	1	5791
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"yeah"	1	5792
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"this sea right here"	4	5793
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"what did you eat for lunch"	6	5794
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"xxx"	1	5795
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"but not me"	3	5796
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"nine"	1	5797
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"do you know what"	4	5798
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"yes it was Jwww"	4	5799
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"yeah"	1	5800
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"xxx"	1	5801
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"ten"	1	5802
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"yeah"	1	5803
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"just the babies"	3	5804
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"they hate their medicine"	4	5805
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"otherwise he'll give her his big xxx"	8	5806
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"goo know gack"	3	5807
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.6	7526	"hey take a picture of us"	6	5808
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"cock_a_baby"	3	5809
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"yeah"	1	5810
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"goo"	1	5811
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"do your baby hate their medicines"	6	5812
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"xxx"	1	5813
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"yes"	1	5814
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"I will put one shoe on"	6	5815
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7529	"mm"	1	5816
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"she's big"	3	5817
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"goo know gack"	3	5818
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"xxx"	1	5819
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.6	7526	"xxx"	1	5820
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"cream+cheese sandwich"	3	5821
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"yes"	1	5822
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"four"	1	5823
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7529	"xxx like that"	3	5824
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"uh"	1	5825
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"xxx"	1	5826
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"me and my Mum"	4	5827
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"xxx"	1	5828
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"gothing"	1	5829
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"who does a dance"	4	5830
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"I'm just pretending"	4	5831
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"I forgot what you gonna say"	6	5832
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"and most xxx"	3	5833
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"yeah"	1	5834
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"play"	1	5835
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"xxx"	1	5836
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"and a little sister"	4	5837
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"I like it all"	4	5838
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"we get to play with each other"	7	5839
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"hee_hee_hee"	3	5840
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"there"	1	5841
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"oh"	1	5842
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"Danny's in our family"	5	5843
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"ah"	1	5844
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"my baby's sick there yet"	6	5845
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"Liz"	1	5846
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"map"	1	5847
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"mhm"	1	5848
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"tape+record me"	3	5849
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"there"	1	5850
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"yeah"	1	5851
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"sure it was that one"	5	5852
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"oh but"	2	5853
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"what you doing"	3	5854
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"no"	1	5855
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"no"	1	5856
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"I don't know"	4	5857
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"do caterpillar's have cream+cheese"	6	5858
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"where does this go xxx"	5	5859
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"yes"	1	5860
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"want Mommy"	2	5861
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7529	"Mommy"	1	5862
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"some two men"	3	5863
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"because Shaun in our family"	5	5864
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"my sister"	2	5865
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.6	7526	"xxx"	1	5866
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"gat"	1	5867
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"uh uh uh uh it's not"	7	5868
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"well"	1	5869
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"I'm not playing with the"	6	5870
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"yes"	1	5871
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"the baby's not crying Liz"	6	5872
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"feels like I like brothers more"	6	5873
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"that one"	2	5874
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"xxx"	1	5875
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"and one man left and one man took us around and one and then we saw the same man again"	20	5876
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.6	7526	"xxx"	1	5877
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"the baby doesn't know much Mommy's doing to her"	11	5878
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"oh Momma"	2	5879
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"xxx over here with this"	5	5880
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"xxx"	1	5881
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"please"	1	5882
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"do you go to nursery+school"	6	5883
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"yeah"	1	5884
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"how come"	2	5885
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.5	7503	"ow"	1	5886
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"xxx they were having xxx"	5	5887
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"yes we do"	3	5888
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"because you're bad"	4	5889
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"I won't leave the tape+recorder"	7	5890
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.5	7503	"xxx"	1	5891
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"oh"	1	5892
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"he likes xxx"	3	5893
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"Gisses_Guck"	2	5894
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"I'll say something"	4	5895
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"because"	1	5896
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"oh well"	2	5897
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"I'm not your Mum"	5	5898
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"this"	1	5899
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"that wasn't"	3	5900
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"don't need that purse who is in the xxx"	10	5901
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"xxx they go off"	4	5902
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"xxx"	1	5903
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"see"	1	5904
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"Gisses_Guck"	2	5905
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"Tamsin and I was on tv"	6	5906
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"where is it"	3	5907
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"yes"	1	5908
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"he wants to go in the he goes to nursery+school"	11	5909
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"has to"	2	5910
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"xxx"	1	5911
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"xxx my shoes"	3	5912
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"my silly talk"	3	5913
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"Gina"	1	5914
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7501	"hey"	1	5915
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"look how she's bad"	5	5916
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"you can't at my house okay"	7	5917
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"xxx"	1	5918
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7501	"look at that what what what Shauney did"	8	5919
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"really"	1	5920
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"the tape+recorder"	3	5921
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"I'm six today pretend"	5	5922
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"mhm"	1	5923
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"xxx"	1	5924
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"um is it get angry at big brother and big sisters"	11	5925
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"xxx"	1	5926
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"xxx"	1	5927
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"sometimes he sneaks in my pocket"	6	5928
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"you see"	2	5929
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"no"	1	5930
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7501	"look what Shaun did"	4	5931
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"what Sean"	2	5932
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"but I'll xxx you"	5	5933
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7504	"the tape+record tape+recorder be on"	7	5934
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"pit"	1	5935
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"you can't"	3	5936
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"gees"	1	5937
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"xxx"	1	5938
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"you might need a xxx"	5	5939
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"I'm six"	3	5940
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"always hit Lizzie"	3	5941
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"I don't know that"	5	5942
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"xxx"	1	5943
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"I have xxx to xxx look like"	7	5944
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"hey"	1	5945
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"just my class"	3	5946
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"that's not a little xxx hamster"	7	5947
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"you can just fall off my xxx and go down it and slide down it"	15	5948
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"trees"	1	5949
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"I'll say that and xxx"	6	5950
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"yeah"	1	5951
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"have did you go to nursery+school today"	8	5952
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.6	7526	"and she knows how to make farts that xxx"	9	5953
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"where was the sea world"	5	5954
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"do you know"	3	5955
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"I think he's xxx"	5	5956
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"just my class"	3	5957
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"there's a special thing in my throat"	8	5958
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"er"	1	5959
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"I said trees"	3	5960
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"hamster"	1	5961
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"oh it's mine the last one there is now"	10	5962
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"just my class"	3	5963
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"there you go"	3	5964
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"uhuh"	1	5965
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"at no"	2	5966
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"xxx"	1	5967
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"Lizzie doesn't hit"	4	5968
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"xxx"	1	5969
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"now we'll see if"	5	5970
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"I show you my silly talk"	6	5971
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"I see xxx from all of you"	7	5972
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"he snuck there today"	4	5973
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"and never he called me a bad name"	8	5974
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"there's medicine called"	4	5975
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"xxx"	1	5976
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"gees"	1	5977
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"my baby my baby never takes a rest too"	9	5978
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"I tell them how I really talk"	7	5979
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"yeah"	1	5980
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"gees"	1	5981
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"but the brother and sister do"	6	5982
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"sometimes she does"	3	5983
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"Momma I xxx"	3	5984
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"yeah"	1	5985
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7501	"what"	1	5986
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"guy"	1	5987
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.9	7512	"but I have special xxx have green cabbage growing"	9	5988
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7507	"six"	1	5989
"Eng-NA"	"Braunwald"	"Laura"	"female"	47.6	7522	"look horsie let me see the goldfish"	7	5990
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"the baby cries"	3	5991
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"yes you are"	3	5992
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7498	"I xxx first"	3	5993
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7531	"milk"	1	5994
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"uh"	1	5995
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.5	7525	"guys"	1	5996
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.2	7532	"guy game gi g gaura"	5	5997
"Eng-NA"	"Braunwald"	"Laura"	"female"	50.4	7524	"xxx"	1	5998
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"God"	1	5999
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"there's something in my throat for sure"	8	6000
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7502	"he's just"	3	6001
"Eng-NA"	"Braunwald"	"Laura"	"female"	51.4	7533	"when you go to God you're dead"	8	6002
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"God he kicks"	3	6003
"Eng-NA"	"Braunwald"	"Laura"	"female"	43	7514	"this is a"	3	6004
"Eng-NA"	"Braunwald"	"Laura"	"female"	51	7529	"I I didn't hear you"	6	6005
"Eng-NA"	"Braunwald"	"Laura"	"female"	43.1	7518	"why can't you sleep over night at Twww's"	10	6006
"Eng-NA"	"Braunwald"	"Laura"	"female"	41.9	7499	"yeah"	1	6007
"Eng-NA"	"Braunwald"	"Laura"	"female"	42.6	7505	"xxx"	1	6008
"Eng-NA"	"Braunwald"	"Laura"	"female"	39.4	7492	"God"	1	6009
